,Date,XLF,XLK,XLI,HY,XLY,XLU,XLP,SPY,VBMFX,FR3Mts,FR6Mts,FR12Mts,R3,R6,R12,SPY2M,SPY3M,SPY4M,SPY5M,SPY6M,SPY7M,SPY8M,SPY9M,SPY10M,SPY11M,SPY12M,XLF2M,XLF3M,XLF4M,XLF5M,XLF6M,XLF7M,XLF8M,XLF9M,XLF10M,XLF11M,XLF12M,XLP2M,XLP3M,XLP4M,XLP5M,XLP6M,XLP7M,XLP8M,XLP9M,XLP10M,XLP11M,XLP12M,XLU2M,XLU3M,XLU4M,XLU5M,XLU6M,XLU7M,XLU8M,XLU9M,XLU10M,XLU11M,XLU12M,XLK2M,XLK3M,XLK4M,XLK5M,XLK6M,XLK7M,XLK8M,XLK9M,XLK10M,XLK11M,XLK12M,XLI2M,XLI3M,XLI4M,XLI5M,XLI6M,XLI7M,XLI8M,XLI9M,XLI10M,XLI11M,XLI12M,XLY2M,XLY3M,XLY4M,XLY5M,XLY6M,XLY7M,XLY8M,XLY9M,XLY10M,XLY11M,XLY12M,HY2M,HY3M,HY4M,HY5M,HY6M,HY7M,HY8M,HY9M,HY10M,HY11M,HY12M,VBMFX2M,VBMFX3M,VBMFX4M,VBMFX5M,VBMFX6M,VBMFX7M,VBMFX8M,VBMFX9M,VBMFX10M,VBMFX11M,VBMFX12M,cluster
21,9/1/2000,23.558083,46.375,30.5625,5.65,24.890625,32.28125,24.984375,143.625,9.74,-0.09,-0.19,-0.27,1,1,1,0.9705416534684828,0.981561899337937,0.9833119383825417,0.9877073841657354,0.9880683650435343,0.9832217841753003,0.9905439262911178,0.9946855837441385,0.9929782867019553,0.996334397540499,1.0004716467728478,1.0092441390799332,1.044261063636889,1.0834792826479944,1.097575404930425,1.1110445970730176,1.122322048410127,1.1515433647569924,1.1624217258751002,1.1679567210050361,1.1696362254495425,1.1666230316679331,1.0197704081632653,1.022378516624041,1.0141113048993182,1.019900497512438,1.035063113604488,1.0532605627176062,1.071356783919598,1.071795635659492,1.0730823434668815,1.0663231282206729,1.0610484406104843,1.0578597030209933,1.091773824202924,1.1135965503301442,1.117965367965368,1.1204917291873815,1.1321434163143886,1.1535455053042993,1.1551220724358575,1.1543189183148956,1.1506252847957066,1.144228550329995,0.9013058001822046,0.902127659574468,0.8900884690358375,0.899830220713073,0.8898660803517889,0.8697253851306096,0.8645499563064375,0.8700977198697067,0.8691577837647885,0.8791705937794533,0.8936394429808054,0.9839034205231388,1.0092879256965945,1.0262329485834207,1.028174936921783,1.0287517531556802,1.031257061083076,1.0487232759198446,1.0565992437428726,1.0541064884673421,1.0590667454223273,1.0613130765056973,0.9993726474278545,0.984954657873042,0.9818181818181818,0.9683890577507599,0.950193856248136,0.9345457593027153,0.9387153800824986,0.9360188026375922,0.9205431956082057,0.9163311195942059,0.9128939828080229,0.9809027777777771,0.9769452449567722,0.9732988802756244,0.9711240976280505,0.9649871904355253,0.9578590457737953,0.9515789473684211,0.9456946252557192,0.9404127829560587,0.9362759867429946,0.9336270999724592,1.0010277492291881,1.0041237113402062,1.0064582795143366,1.0110026987751712,1.0128249566724439,1.0126243873459082,1.013527575442248,1.0149357415769364,1.0153236735119358,1.0146794203996594,1.0137033824804857,4.0
22,10/1/2000,23.354996,43.71875,31.25,5.43,24.578125,34.15625,26.71875,142.953125,9.74,-0.04,-0.11,-0.26,1,1,1,0.9976555258709994,0.9770745078494892,0.9826276078726204,0.9828968006703765,0.985865914764462,0.9857773946772977,0.9812443860519365,0.987456078285584,0.9910202666839979,0.9893825145744649,0.9923621342637369,0.995670994010008,1.0003624378053655,1.0262130470279733,1.0584445489620538,1.0723652275325923,1.085728733068546,1.0971973754827578,1.1239310501936106,1.1351017977740978,1.1415035918723775,1.1443379239206,1.0335448776065277,1.0586050350804788,1.0684161199625117,1.0664837220905574,1.0744580584354382,1.09026322980235,1.1088595282483587,1.1274725274725275,1.1296822355816871,1.132382156402384,1.1271628673441363,1.0282220131702728,1.0764937623112278,1.112043749205138,1.137712084938066,1.1479082793628568,1.1549550909502604,1.1689839572192513,1.1913527915707884,1.1956462287370782,1.197271459868552,1.1957879381866254,0.9705168227540756,0.8945012787723785,0.8834859488474898,0.8670054536440258,0.8702954898911353,0.858658483121438,0.8387918758899797,0.8321327076862072,0.835273747686429,0.8330536458615276,0.8408083539929382,1.0111223458038423,1.0040160642570282,1.0238034297414895,1.0390689941812137,1.0423905489923557,1.0441527446300716,1.0473260456895988,1.063766916848886,1.0717539252987514,1.0702471297917884,1.075461552249507,0.9936828806064435,0.9911783238815375,0.9792996108949417,0.975443383356071,0.9632578077158603,0.9466127922971114,0.9318030359126249,0.9345171298435541,0.931320307874482,0.9165695518593071,0.9120603015075377,0.9801444043321291,0.9610619469026546,0.9534679543459174,0.9476439790575912,0.9438006952491309,0.9371301775147931,0.9297945205479452,0.9232949178159837,0.9172297297297298,0.9117691955426647,0.9073945132989832,0.9999999999999998,1.0006849315068493,1.0030895983522135,1.0051599587203301,1.0091521326195823,1.0109727164887308,1.011028934734657,1.012006465019626,1.0134221204869422,1.0139112330841302,1.0134396947888669,4.0
23,11/1/2000,22.16186,34.75,30.1875,5.13,23.96875,34.140625,27.640625,132.28125,9.84,-0.06,-0.05,-0.14,1,1,1,0.9612262276468918,0.9474391017271608,0.9263342177968652,0.9260758275175568,0.923446106859127,0.9238467894055841,0.9223101330464505,0.9173699989164069,0.9216900917770786,0.9240065485935406,0.9220129781730725,0.9737869416991373,0.9625137707323925,0.9614537244381904,0.9789190253933343,1.0036405333189222,1.0150319623501858,1.026379585467296,1.0364067919809965,1.0594660104596851,1.0696146063606298,1.0757303428943277,1.0169588962345502,1.045096494682946,1.0696900982615267,1.0824868437155795,1.0846106683016554,1.0940978971549744,1.110134923125196,1.128668651637601,1.147285816200791,1.1510114752158995,1.1549510337323177,0.9997712194005949,1.018331520894827,1.0559381418388305,1.087281050955414,1.1117706919945727,1.123723458967012,1.1325644680575353,1.146981627296588,1.168511685116851,1.1742720343951534,1.1774215276842248,0.8857029072082836,0.8350438047559449,0.766368022053756,0.7467096427612141,0.726797385620915,0.7236218276471135,0.7107134297355596,0.6923555863023175,0.6846025980422336,0.684844073680085,0.6813377584886393,0.982706002034588,0.984375,0.9772382397572079,0.9911758670223682,1.0031152647975077,1.0059506099375186,1.0075619295958278,1.0104015340810042,1.0247705935394897,1.0320011654445687,1.030949839914621,0.9874476987447699,0.9791489361702127,0.9747418586179507,0.9636889056414123,0.9590497030321976,0.9475820684786446,0.9320978277381133,0.9180131657690006,0.919498891086735,0.9158706035605731,0.9018224573780129,0.9715909090909084,0.9494139420111042,0.9293478260869565,0.9190254389107844,0.911190053285968,0.905674653215637,0.8982271831910703,0.8904532304725171,0.8835687220117121,0.8771957096222599,0.8714609286523215,1.0051072522982631,1.0068212824010911,1.0081967213114744,1.0106820049301561,1.0128667009778693,1.0166789667896678,1.018633540372671,1.0189851570590267,1.0201119635081901,1.0216139688532329,1.0222491559172366,4.0
24,12/1/2000,23.964256,31.3125,31.25,5.18,25.59375,33.1875,28.5625,131.1875,9.96,-0.11,-0.07,-0.13,1,1,1,0.995848653777725,0.968359540194533,0.9540096014544215,0.9338642582252574,0.931078458552814,0.9269592921470592,0.9259060143638945,0.9234379009886471,0.918067203918953,0.9212660475416214,0.9227979227154909,1.03907539060952,1.034709519329512,1.0302864722765497,1.0314685006167785,1.0483064687985286,1.0722050698316041,1.0843563521660542,1.096470253109703,1.1073313479457245,1.1306619952604011,1.141705277073373,1.0164025576869613,1.0333521763708309,1.0587894584419346,1.0825535946938292,1.096909690969097,1.1017737213707595,1.1124296363912978,1.1287047200878155,1.1472323333751726,1.1658839218414796,1.170919184370663,0.9858435831979577,0.9810623556581987,0.9924074290386637,1.0210556677242573,1.0469930989155438,1.06841046277666,1.0798856053384176,1.0887344800091125,1.102288650163475,1.12202852614897,1.1281869688385269,0.9479659413434248,0.8556789069171649,0.8020812487492496,0.7361151924772259,0.7116477272727273,0.6888626988803771,0.681690619950676,0.6670611731636955,0.6482499838260982,0.6391417802261525,0.6374383714149393,1.017293997965412,1.0114632501685772,1.0141987829614605,1.0092854259184498,1.021624382768602,1.0327530244910001,1.036001036001036,1.0380622837370241,1.0411786141912645,1.0550040761521124,1.062275926171823,1.0327868852459017,1.0356164383561643,1.033764594509309,1.0323963191730745,1.0240700218818382,1.0205607476635514,1.010331534309946,0.9958119427181843,0.9821910415542363,0.9834616014409694,0.9797627355198884,1.0048496605237625,0.9872935196950443,0.9686769518466574,0.9501100513572999,0.9392565729827741,0.9306981519507188,0.924380994869507,0.9164537055238848,0.9082938804138174,0.9010120177103096,0.8942598187311176,1.0060606060606059,1.0115098171970207,1.014256619144602,1.0163265306122449,1.019099590723056,1.0215384615384617,1.025350662720371,1.027510316368638,1.028182099721276,1.0295057320052625,1.031144853765853,4.0
25,1/1/2001,23.907393,37.299999,31.370001000000002,5.34,28.57,31.32,26.48,137.020004,10.08,-0.08,-0.11,-0.17,1,1,1,1.0217462371970025,1.0263958922551917,1.008534743418256,0.9971373107042176,0.979401493854565,0.9763127552643773,0.9720385970785199,0.9706224208141828,0.967930101015272,0.9624814219912454,0.9652634661351523,0.9988121779552661,1.0241123145778686,1.02399724677036,1.0221500861572808,1.0240677596996635,1.0390180504882613,1.0604271238379224,1.0720416776175252,1.0836960261718962,1.0942878308635826,1.116076259008921,0.9621655993096243,0.9607764583160107,0.9681735345029508,0.9852198420597347,1.003018430179567,1.0144795668102196,1.0187125433550335,1.0277452845953565,1.0415765251937221,1.0574743940569706,1.073642731494289,0.971049877921172,0.9524762888296153,0.9433424162419348,0.9485986438855594,0.9694812292631966,0.9897633262982066,1.0072460126830347,1.0169587834592673,1.0246553606700173,1.036467940365187,1.0537194644349706,1.087265426668106,1.0825976353377444,1.0144052828923147,0.9640422367540062,0.8952447418180699,0.8665781409445008,0.8394106483052446,0.8293624244197765,0.8112773884942754,0.78853612922256,0.7768051609589538,1.0019163366030608,1.0140344474957903,1.0114664811763379,1.0144224808276905,1.0109435902356902,1.0218181884850916,1.0319821819745163,1.035380004087611,1.037685168122904,1.040901811093078,1.0538689444300164,1.0549491126445272,1.0969826896617925,1.1126404887517725,1.1195031396636006,1.1238951470473741,1.120247026820755,1.119750633062553,1.1120277217660193,1.0993429723047916,1.0868823721405767,1.0889491937260913,1.0152091254752844,1.0236421725239617,1.013282732447818,0.9988776655443319,0.9828220858895703,0.9726775956284153,0.9643340857787809,0.957942993821009,0.9500088952143747,0.9417989417989413,0.9343832020997371,1.0059880239520957,1.0120481927710843,1.0176678445229674,1.0210696920583466,1.023696682464455,1.0267753201396974,1.0294906166219842,1.0333750996696662,1.0357583230579532,1.0367461430575038,1.038283261802575,0.0
26,2/1/2001,22.298944,28.01,29.49,5.23,26.530001000000002,31.969998999999998,26.639999,123.949997,10.12,0.02,-0.08,-0.1,0,1,1,0.9499175884204408,0.9482159337811572,0.9453915963582181,0.9286148173011325,0.9169969257211856,0.9006492019531634,0.8962719322225772,0.8912692954673883,0.8888781098421538,0.8856169833043596,0.8801583581619086,0.9651898612954328,0.9533456842811631,0.9660284450582073,0.9637581342121221,0.9608470884365612,0.9613267938172809,0.9728706003483761,0.9902845524236985,0.999924872041895,1.009796565016587,1.0189112602668309,1.003012029424172,0.9784225259807489,0.9747251276866185,0.9791102627710055,0.9926331575915925,1.007771857087872,1.017986813115259,1.022043861958614,1.0304562535930344,1.04332961883907,1.0582320230668372,1.0102701692253147,0.994117778695735,0.9790371510771353,0.9701144123296744,0.9734306999530243,0.9910736014263312,1.0090047164304712,1.0249440899981088,1.0341278905517046,1.0415723844004705,1.0528911908880372,0.8577553339114276,0.8696732217617348,0.8528421157612295,0.7998686444917644,0.7588515214343111,0.7052941148941776,0.680453070603544,0.6573445737125915,0.6472129249581061,0.6316593345480085,0.6129759535927235,0.9691094155585045,0.9604820219250676,0.964533200069231,0.9602891550804202,0.9610558852802351,0.9571456678197467,0.9653373393468982,0.9733654806650267,0.9759326180379332,0.977674632938239,0.9802753084422628,0.96297642535433,0.9863217661055318,1.0139257421337564,1.026380087326411,1.0327562059429467,1.0371782450757103,1.0350488780161295,1.0352189162102503,1.0292670263892068,1.0189150612528606,1.0084956345692448,0.9895931882686844,0.9961904761904763,1.0019157088122608,0.9939186621056629,0.9818523153942424,0.9677504625958235,0.9583142464498396,0.9503331314354941,0.9440433212996391,0.936360677083333,0.9284023668639049,1.0019801980198018,1.006631299734748,1.0119999999999991,1.017289907519099,1.0208473436449226,1.0236994219653177,1.0268899036022325,1.029734313171283,1.0336022878153406,1.0361131794489948,1.037328094302554,3.0
27,3/1/2001,21.559707999999997,24.799999,26.59,5.09,26.09,31.290001,24.719998999999998,116.690002,10.12,0.05,-0.1,-0.02,0,1,1,0.9698304727802133,0.9269448795720104,0.9172885889154104,0.9100356321096085,0.8929424740511605,0.8804828695039599,0.8643298673217382,0.858680739747758,0.8527902029919675,0.8494158736168095,0.8454581502062848,0.9831450360125074,0.9544473784769345,0.9401346235634832,0.9464965723145777,0.9425204195668696,0.9385139190737813,0.9377263624786417,0.9468661434133984,0.9615463187215723,0.9697050408932313,0.9782509950403492,0.9626168209741751,0.9527235213957737,0.929301453054232,0.9220912810275244,0.9226067800292425,0.9315934769244976,0.9427833055247367,0.9504671021803827,0.9533037042005231,0.9600126777319218,0.9707123595059547,0.989250742965539,0.9924931592302813,0.97959186804156,0.9662887826043319,0.9575426744404741,0.9592038691347821,0.9736455375310258,0.988912038768469,1.0028283990481304,1.0110170452521834,1.0177713199543266,0.939216037478054,0.825657514718844,0.8169820060858901,0.7939937990874679,0.7444047475255143,0.7049280784916981,0.6552233532656204,0.6303125928683888,0.6074002197289978,0.5961815101605201,0.580593692503225,0.9482881597717546,0.9121783772192295,0.896040430530409,0.8929560850107894,0.88565678503556,0.8833887001262994,0.8780558242482605,0.8831238291094907,0.8885176028118539,0.889669591605887,0.8903212280274251,0.9916381415500164,0.9640349678034861,0.9773022489161296,0.997686461079624,1.0077858052281332,1.0133655103748005,1.0174359924689849,1.0158640841432593,1.016215527994506,1.0110755346914904,1.0018479820102304,0.9864341085271311,0.975095785440613,0.9769673704414588,0.9799768964189446,0.9726114649681525,0.9616734143049931,0.9487418452935694,0.939692307692308,0.931893079458074,0.9256075384361047,0.9180820682398912,0.9999999999999998,1.0013192612137203,1.0049652432969207,1.0095770151636074,1.014366855997327,1.0178160919540227,1.0206757438224912,1.0238309352517982,1.026681546109364,1.0304545033786912,1.0330044232732218,3.0
28,4/1/2001,22.339561,28.809998999999998,29.629998999999998,5.05,27.299999,32.799999,25.200001,126.660004,10.02,-0.04,-0.16,-0.15,1,1,1,1.0409698037977448,1.034522213167529,1.0046002715890667,0.9965264186879228,0.9898035326401635,0.9735140609246736,0.9610317331647752,0.9446672680016629,0.9384233997795166,0.9319515783163296,0.9280229462714918,1.017764601046091,1.012394141213449,0.9917057102973149,0.9792052260043941,0.9838924740303879,0.9798868537418008,0.9758207004740473,0.974716427501496,0.982972223646768,0.996659939289425,1.004380835771803,1.009615424679487,0.9874608671298442,0.9782609178790853,0.9574286655453255,0.9494915836994006,0.948581573231511,0.9556937321981015,0.9652630239065936,0.9719433745503906,0.9743110254932794,0.9803977612968153,1.0235605866749882,1.0243597545738052,1.029988985947472,1.021377277602113,1.0107436195112227,1.0032142136722424,1.0048033276636488,1.0182975062776387,1.0328512553483944,1.0463505768887906,1.0545510881710995,1.0747994804998873,1.058931623595482,0.9690548175846319,0.9588471061623902,0.9344667566034638,0.8818053930418664,0.8378767505869017,0.7819183623583756,0.7523764552834257,0.7250161371631657,0.7107894459573098,1.0540732667035444,1.037101832191131,1.0122992483771778,0.9987864558754127,0.9958687187530634,0.988761333381005,0.9863104564557067,0.9807920078707577,0.9856583544361697,0.9909924641030123,0.9920966203254812,1.0226634018105154,1.0247747372372373,1.0065443451009308,1.0180204163442623,1.036364461175875,1.0463743033239905,1.0524223037399785,1.0570327300495552,1.0563252166216455,1.0572570515712088,1.0528810422751358,0.9960552268244568,0.9856864020819778,0.975374215354901,0.9752800308999608,0.9767891682785296,0.9698216735253772,0.9596199524940617,0.9474671669793625,0.9386617100371747,0.9309535780124009,0.9246261824839788,0.9950347567030784,0.9933906146728353,0.9935547843331675,0.996023856858847,0.9996674426338541,1.0037206639954206,1.0067822155237378,1.0094022834116854,1.0123257223681552,1.0150105902937658,1.0185514612452349,0.0
29,5/1/2001,23.322502,27.629998999999998,30.870001000000002,5.11,27.950001,33.029999,25.57,125.949997,10.04,-0.09,-0.09,-0.15,1,1,1,0.9971893155568295,1.0231518763350784,1.0213887237709072,0.999174926623987,0.9924388137620875,0.9864739277043816,0.9719377535511687,0.9603776690547522,0.945101808061293,0.9388676093763291,0.9324208249418671,1.0215264255581278,1.0408459188021093,1.0421052602182634,1.0280741877489488,1.0185064724557764,1.0232102285176732,1.020068950050741,1.0166380581820262,1.015815725742487,1.0237824097653994,1.0370119527483639,1.0072877485269303,1.0161610809378727,1.0014687261477409,0.9940906694198796,0.9761249644570457,0.9684918263705128,0.9670410238033443,0.9729986881366448,0.9814538086038564,0.9874514846482453,0.9895550758946078,1.003493847895909,1.020284164129779,1.02347198115225,1.0295492616364221,1.0236702232587735,1.0152450101645916,1.0089563550874765,1.0105187777574622,1.0228361160427333,1.0363165483856362,1.048994607872195,0.9790928412151962,1.0203101927736409,1.0116247051247056,0.9426816702199021,0.9320682984230694,0.9096830931329641,0.8623216851214462,0.8214894614364844,0.7691290388016735,0.7402995785195429,0.7134349839505959,1.0204959008264463,1.0633827419910438,1.0591868588094013,1.0432578841280304,1.0335937777143205,1.0320100577541158,1.0262739887745096,1.024446932063249,1.0196111109545896,1.0244018627768485,1.0296793328107312,1.0117647420814482,1.0308581632653062,1.0364327705902219,1.0242597770136341,1.0349695971674446,1.051867614403744,1.061826115000722,1.0682833166754613,1.07337706756514,1.0735244078449007,1.0750452592755857,1.005905511811023,1.0052459016393445,0.998046875,0.9895429899302862,0.9890322580645158,0.9900359811790755,0.9836381135707412,0.9741580173692019,0.9626978146194425,0.9541673739602776,0.946588453226304,1.0009970089730806,0.9980119284294231,0.99652605459057,0.9964271536323939,0.998342724560822,1.00142490738102,1.005005005005005,1.0078072719161273,1.0102636345341116,1.0130251330031188,1.015594706229453,0.0
30,6/1/2001,23.070675,28.17,28.9,4.95,27.67,31.15,24.309998999999998,122.599998,10.04,-0.15,-0.07,-0.19,1,1,1,0.9865218303464464,0.980251046028227,0.9969505814251868,0.9953722367309319,0.9770610942737495,0.9707513188435112,0.9650325563892305,0.9517879007790203,0.9409656146468046,0.926706840670953,0.9205006687560728,0.9945718957768305,1.0069731981286703,1.0220423090542925,1.0245310498431548,1.01410464590003,1.0064294307675425,1.010625610257011,1.0080404934666076,1.0050918458469649,1.004404746179976,1.0116549885884827,0.9747393539442529,0.9713638385721898,0.9743486670776424,0.9613255055571894,0.9538320422944291,0.9376661379214651,0.9299784223287446,0.9276978181054388,0.9320380592983878,0.9388015398985948,0.943606215785277,0.9707074006031069,0.963600762293272,0.9713884850034183,0.9719795428354909,0.9756734284367657,0.9701998996224646,0.9625779549570145,0.9566810552612114,0.957502200802671,0.9677311222297844,0.9791812702332368,1.0096774374494164,0.9988181302167152,1.0298876070712257,1.0249599990895064,0.967376395773269,0.9570820323411505,0.9359484337266775,0.8911384521669194,0.8513757134442345,0.7998554576238763,0.7705142302198601,0.9670403050520275,0.9697986577181207,0.9966376411759632,0.9932636788562,0.9804919367798023,0.9721287795668967,0.9702565137900373,0.9649863155776606,0.9630123260146208,0.9585045009354254,0.962314213177533,0.9949658217374001,1.001085383502171,1.015319695440785,1.0207318797348983,1.011638528964484,1.0210130215084676,1.0359779520716146,1.0452438433467117,1.051526505055644,1.0566086823622125,1.0572396837188713,0.9840954274353871,0.982792852415619,0.9801980198019803,0.9732599292174593,0.9652258693532659,0.9638386648122392,0.9639727361246347,0.9578585250483771,0.9490030674846626,0.9383077718421499,0.9301597243971181,0.9999999999999998,1.000664451827242,0.9985082048731967,0.9972189114024632,0.9970208540218471,0.9985791418016479,1.0012465719272,1.0044464206313914,1.0070210631895686,1.0093218789983551,1.0119267596169998,0.0
31,7/1/2001,22.851341,26.219998999999998,28.84,4.84,28.9,30.870001000000002,25.049999,121.349998,10.21,-0.13,-0.07,-0.25,1,1,1,0.9948759990961431,0.9841849172459975,0.9775253643720317,0.9894007191021617,0.9876559847404014,0.9716661549724325,0.9655786176251919,0.9599725601576005,0.9475716854877951,0.9372190011791156,0.9236268948777383,0.9952237724058117,0.9900281636735487,0.9980486237132986,1.0098363156255328,1.012295344221906,1.0038234234445906,0.9972525232335838,1.0009043819372987,0.9986110899650082,0.9959405255180392,0.9952824818135776,1.0149918968797362,1.0029360604013364,1.0006990612273956,1.0032038206360248,0.9921446760606907,0.9852783949869933,0.9703073119771559,0.9627492219196703,0.9601678583532108,0.9638785729546814,0.97001572212904,0.9954853435103944,0.9743293319305628,0.9658193583560372,0.9699007477692597,0.9691800898392553,0.971496686469886,0.966131070705766,0.9588342344458307,0.9530296732061667,0.9533244883435179,0.9623177636122449,0.9641478022457767,0.9590343686670172,0.9463141643863798,0.9666003013079788,0.9613786228643023,0.9134069750524276,0.9031549564193055,0.8838119321693978,0.8438431366352179,0.8076813829280117,0.7606844124324958,0.9989608590232073,0.9764134863287044,0.9756427604871447,0.9956500724987917,0.9926571821936666,0.9814769751496086,0.9737486242350445,0.9716708277071032,0.966560813176058,0.9644312003270167,0.9599933399629871,1.021742973307407,1.025792699647507,1.033804328384904,1.0477847871800448,1.0544879527214304,1.0481322156979833,1.0576213763138949,1.0722567435622061,1.0817867220719146,1.0885448508094495,1.094133580699226,0.9887640449438195,0.9744966442953021,0.9704260651629073,0.9664536741214054,0.9593657086223979,0.951418140971637,0.9492522677126747,0.9486062717770037,0.9425511197663097,0.9340350877192974,0.9238110386511845,1.008395061728395,1.0112248266754702,1.013148102207888,1.0122942692841563,1.0117258464079275,1.0118929633300295,1.01352525127187,1.0161450845958198,1.0192672456823402,1.0218360476753712,1.0241578199448302,0.0
32,8/1/2001,21.340374,23.02,27.85,4.83,26.370001000000002,29.77,25.17,114.150002,10.27,0.0,-0.03,-0.2,0,1,1,0.9694267685774951,0.956297145804508,0.9432910086074889,0.9345679797851156,0.9415727399758417,0.9385681751067556,0.9239455003208404,0.9176393496222582,0.9118586704368137,0.9002418516379129,0.8903958637474049,0.965808817331485,0.9518115844530649,0.9423370069260558,0.9448960536474776,0.9520990654059257,0.9527979306188638,0.9448365790657127,0.9384749791837234,0.9408646758125047,0.9383323471436268,0.9355378482815894,1.0023895062204202,1.0131490946772872,1.0057942258899952,1.004389473299198,1.0066657913167019,0.9973395391827161,0.9912375847874016,0.9776761275041417,0.9705289195986466,0.9678675388099257,0.9710453121139894,0.9818601421197205,0.972981795696897,0.9540137798429739,0.9443598588019276,0.9455296172780688,0.9434534631630455,0.9443299006515858,0.9388287887129914,0.9316863763766849,0.9258820125313199,0.9255746568766964,0.9350122042041471,0.8921328109047,0.8766184477650123,0.8599178377269592,0.8705956727537512,0.8632808499578023,0.8222897129462785,0.8116033025806404,0.7937315345142453,0.7587315136910935,0.7267250574886641,0.9825366025754101,0.9761654398878373,0.956551597487965,0.9531795468546786,0.967685892981237,0.9642874808329622,0.954012156572698,0.9465991882374745,0.9441398040727182,0.9390685918904185,0.9366854425945643,0.9542247339564915,0.9538220646995171,0.951212932614069,0.9541211668418759,0.9631117910694436,0.9674021543168371,0.9616191360960968,0.96879770613139,0.9805070155850637,0.9882440425558237,0.9938091383780622,0.9989658738366075,0.9911080711354312,0.9792194627470856,0.9745762711864403,0.9702042182792093,0.9632478632478632,0.9554896142433235,0.9528715475668571,0.9517241379310345,0.9457102171591305,0.9374090247452689,1.0029296874999998,1.009501965923984,1.012820512820512,1.0152234084618423,1.0151565074135092,1.0151087263484888,1.0155747836835598,1.0172793308386527,1.0198609731876862,1.0229083665338647,1.0254618072890664,3.0
